,0,1,2,3,4,5,6,7,8,9,10,11
1901,43.62022699525178,33.920814799628545,96.4538433314871,86.22850057017776,41.74836747969455,54.307315180149864,87.93330022839184,53.91367536280385,114.99908147426066,98.90373045421994,28.476798307877054,98.8606738035219
1902,45.22649414782327,73.53874307555822,67.96641304944569,77.76957790093658,73.71592551738165,70.0154026711093,50.03373403327526,85.28431158679432,55.31898769719305,68.45633426109485,65.7958826699715,54.67309872329403
1903,49.955164232759195,22.944662026069423,60.81064830273129,73.78685989447783,71.0989549598076,91.7890454965901,80.32265461784732,67.66871305253967,51.458368787427844,114.87285409358964,60.259075063316295,77.03568545484099
1904,56.65234883179733,108.86847192103926,51.54161429363635,45.2200749338042,60.98966791603748,83.9371257419353,37.504511954648876,50.58184119926496,72.32759918786321,36.969991080831214,34.61130709823866,64.9175517077184
1905,50.795019901060556,29.460031513378993,84.58003875114159,51.63182143481766,72.45534248074942,80.14170316076755,39.882358421872944,111.96964200439545,104.14797137816481,49.57916744586793,124.8434197421284,33.91488820702471
1906,86.13157934550317,71.22694746329915,59.95911645371307,67.5097761839769,56.57920127944376,22.964886145933207,54.77690796956357,27.92630083039498,28.416894253782395,78.91314837033937,118.31784832317524,79.42268140992452
1907,41.728217312350175,49.16103061092211,39.81571220852417,66.30663702791828,79.83547721571415,67.82395559613127,60.793720374976324,31.959038544334994,68.90438313548667,174.8383443096618,65.97831931770047,98.30519482143825
1908,26.25456125266867,59.370301793635846,56.75438395312686,59.22479941407813,72.48298976953416,85.38661740160016,71.51329578829544,69.34907799955404,72.14390490037786,29.472472549383046,53.644122595736185,72.75545509842993
1909,40.93931573432022,29.00856927098326,100.21067430926963,56.30539439236232,42.44618309615589,106.90336747055078,62.8216070646913,67.40279923025751,94.06961622691497,100.07347899638165,42.42380964350036,118.32649291668598
1910,94.13954278326001,98.2748239541682,48.97253304793296,65.01957756224596,96.53227539096366,105.25679999061181,84.16534340063757,88.55559050094845,43.03429226686115,81.93365499649677,167.37752579791047,109.11472852306288
1911,28.72938085084993,31.388405178073786,59.6782200197005,41.37992412047657,73.57818722817896,87.15888604940588,27.61185079212896,35.89753249685198,57.55085350047568,117.78301218172055,109.36158154835023,111.04513002121928
1912,83.69405213496653,64.70047496472762,97.17995691709734,36.59884034275262,60.17653793183002,79.89986563020798,77.7051970563729,131.3750439284348,40.05013904961217,91.99725747747466,63.99816885984371,49.66541926071365
1913,87.77224411406027,36.499890182554495,83.55149558453148,86.98390552125255,90.57281878230356,62.521284616316294,62.76148163738168,49.1161668431718,84.49866940088538,92.6883297206334,88.78796191570719,62.87306214712552
1914,34.82656148579048,69.18800783610168,120.81118353427263,47.45852486885311,89.8225717929386,77.44448155519068,103.44805328038683,82.2426462870947,68.27676128530024,76.7270356340377,73.88876338564472,112.32259148744815
1915,97.05469040802024,90.13209466217702,43.06415459287945,72.36938722319071,97.2828711521592,80.32199725874904,70.82212298557161,50.466787287734334,75.53385410757474,53.21794457431304,81.54504640625893,115.93469284232872
1916,27.902761222187074,113.41018918423136,83.10301438180868,79.89476074919703,65.55208789981076,72.11647024715285,69.46048529451096,71.18173763875217,86.87771801232657,88.34612422621102,100.05425035518338,125.03669832881951
1917,58.367982584628244,26.344640628106994,87.16783493937587,57.95457987852387,106.18842178642525,98.25343090262305,70.10795684628806,90.00342341499733,39.46841706980042,116.57560422376012,47.401210453068465,58.337840387920664
1918,54.980362706941726,20.40748318547815,53.02959636604299,103.16135206246109,70.66126173968327,59.889610117117996,49.25591118337038,39.27410260441603,107.07451770607496,72.85070081131308,75.05113949986547,95.40264275349037
1919,92.93335405389477,91.22546562731132,107.47802452600818,69.41590552595767,36.54034160186603,36.052982448787255,70.70554393292886,28.580407556804786,59.49860997694129,71.70434618973971,120.98395453842325,99.20950726956745
1920,86.05151252140327,20.28977891090789,85.3553786353358,84.38824699790501,53.984354202027404,65.26165382396267,77.64107209475354,45.887441668951276,90.67346488265669,84.27902670514587,51.07135725629751,53.166690293850664
1921,46.497406552144696,24.362702683183127,30.06474669787193,42.9974493238969,81.40573491523217,39.946401539456375,28.186729404827922,89.15149865724833,46.837032805376275,19.01740979912159,34.46594436064167,45.00060869668248
1922,94.12043562708322,61.2496722275353,84.11138090763016,133.65111152002487,34.40549584596499,77.38769817772692,69.31184491822943,83.66564090297624,79.56510792680157,67.58599092019132,66.42850222672428,93.98058960667733
1923,47.5877853240679,89.85774625026116,64.9798346988885,87.83694263099031,89.37855097391103,31.257858857805502,42.29028943017759,49.28600272814929,62.82613501783676,119.20908081674644,115.8052447745447,113.02574853520215
1924,56.5433885308207,35.79981394141685,67.07618704884223,73.07048191318071,66.00248026817013,65.96265210446292,75.07850550553184,88.45822485771409,86.89055446312257,85.91462321264652,61.5184950672428,49.23741569485498
1925,40.38306267216701,71.74254288898908,47.83716033232089,85.62034238459727,92.23960219915747,25.719472473080344,103.35299523097358,89.49666274615984,70.07476237812747,67.8106052487153,73.4914596277164,95.85745175886768
1926,78.42706811439167,73.30167537325687,51.95615558918597,79.94800847056412,113.44023123616988,87.34732022192446,56.21687563975342,39.279681938228855,42.79129935633757,113.06200845312732,128.63932504910582,28.53792865793977
1927,64.06624990474269,50.69874041804448,119.31860270904187,56.66203569810254,60.273203363323994,87.80438316211658,99.63870291948858,115.64626184573972,107.51066798260862,32.29904666335233,81.64361834298073,91.14379113828353
1928,71.15095677496933,66.17351398908217,89.52662174185677,105.91352476783742,68.3013371713419,56.599791219125485,23.345264035766636,61.296604480216914,51.34046276458274,126.91999498935856,118.2878586438717,60.677874443680366
1929,27.565339314521175,31.961953754147363,5.432956860760671,52.157410925434675,65.00585718325868,67.48243174689395,66.98180550483033,51.9174550299101,34.05121632535678,120.68136621853985,78.26067385406778,109.26127472703709
1930,81.16843365913377,50.809479730426624,76.32356865377388,81.90528702861312,98.54718235607136,91.62917573536073,114.46054785320065,64.46794111396798,91.13757318103238,119.70049418808968,123.57345044933943,81.59163288452864
1931,82.40348369315065,67.93739421910152,76.10608999459156,65.15636078776507,92.83756942988695,41.10163973376123,86.33499445971071,137.9248981957308,63.235306010468406,68.39439137390893,99.65644104254555,42.05644805169698
1932,54.11227267165116,8.632980217694532,76.36541349850114,92.85617653274755,106.53473305570972,85.17752420819916,115.04544294295441,62.525392471222084,98.49431498095916,109.48451025400772,44.873220595920024,60.93898094220807
1933,36.245894952195364,50.561330050179286,62.3570391650824,34.98080153953001,70.0519795899233,93.20629248359032,39.647385626901965,32.42023794469945,118.05577199849847,97.22295551050468,73.19912844853123,47.34516154858468
1934,52.72649891820908,17.257538428973763,85.77858275337283,91.22619919203457,34.497558377895864,68.20078003707532,37.02778308759854,86.1157630973276,51.128952600329676,64.43196364764589,112.76035901363139,123.18693298993092
1935,45.85585944214293,89.03173886759724,53.361328187722876,90.56241056106191,70.67160913426306,66.70338668019687,32.86617898131819,88.93359374249772,74.73580645562849,99.8398499687792,124.62534061573454,138.35344108742572
1936,129.82184211866357,82.04090786755633,66.13876328565763,98.86088441881482,57.58903160816478,88.04172484504274,112.62734009161132,38.41268841128192,91.19190107874445,44.48699203320194,79.64031270190169,40.86066371333539
1937,82.21688561380945,114.98415955632784,121.971960568944,87.46621073924878,83.7286830826799,75.98755909574648,29.241794411910686,47.58472488228952,87.86745632111632,82.18806172381599,57.386852982338326,81.93693114267118
1938,84.93922116193956,26.316307356774825,13.254776927852557,12.78536587899676,85.88335871064493,52.97134786829484,78.82312004485743,83.54727331934917,84.44829459264058,68.66894751248336,82.52343885953609,81.76456383773471
1939,106.37330913857856,44.495112681625805,64.26003007491487,77.75168996501444,71.99677227628814,81.75760069449801,69.40224662492423,92.50679743145596,65.72269868343542,139.0069825846008,99.84967140535754,68.14443027424312
1940,54.5582191821697,64.00514993135697,64.5609641273797,87.90822082603718,67.44778758157197,79.74373135607398,95.82986625312557,32.51901708203807,103.92211013610931,91.6631063861293,101.27665714736558,83.89198880848588
1941,101.16949267255167,87.61498136902088,65.3896593470388,62.91072570842156,86.30783064625662,89.32941652988204,66.26337247621197,106.87264842889503,55.09918810306962,55.32043085678814,90.25024552918406,39.09190497537289
1942,86.77917575892741,43.64792784577774,66.39787936042286,58.21089763228726,73.87592268653131,60.10338952429493,60.850541793792196,59.255993462554365,91.8299676625446,84.92652296281526,36.84357580057031,69.3367270375321
1943,85.09225671129437,36.66870611455332,31.343885667362972,38.07801731630179,71.76017408656597,51.89268875723174,60.94728801545676,67.08108593285678,93.362267048964,69.75669921930717,93.43362589076422,62.03499267791343
1944,38.25433328727761,57.799956876850814,16.111073617703315,52.297468113752124,30.314441711190796,61.94229462688221,76.66263388270639,75.23502787794872,90.92734123401219,113.98217397545213,117.42935856112719,92.78131330308653
1945,68.79328916807593,42.42629122647681,31.051244038117712,34.38161546905245,81.91778425952127,36.466553135608684,37.03786967221891,85.17332876413946,61.76755624548974,53.70658469529018,33.9637477626359,101.45530960071835
1946,48.533750546827214,70.49505374423002,48.776299164143765,58.140905478535295,105.8577040023994,81.69053490311352,38.15291861718928,82.75858134892698,50.9199951972993,50.637622501535255,60.15217420372547,71.15948983928361
1947,48.733528628991756,69.70283544019551,106.15979107611558,37.16398398262009,57.05088308545041,53.920484855283526,50.599554975740666,55.6308803201584,55.919996132814134,53.13382216965311,78.65127186774052,90.82737968663044
1948,127.26604840725966,30.77222508610718,25.753211500746783,84.11736402693104,87.1789983840672,78.34156104237591,60.99299127040553,95.08087856319231,70.81339223890515,46.91224958478506,39.03052555643738,50.246874354175134
1949,37.84681022756992,15.605029353046024,47.373930241248296,43.765978732888016,92.76020603314414,37.15398108780558,18.65800482495657,48.31081213872103,73.17975439747889,59.20508812471235,114.14373307884568,66.92076422478114
1950,33.26247719802493,95.08927155517414,30.88034016966441,73.88301679769052,69.51886391655657,49.82050752569743,49.919549860446985,89.07467761883689,73.49251810435054,42.525117819012664,131.07089758822679,93.99498863000245
1951,74.09762649796605,98.70759512487034,91.77759836053839,59.610610583764675,114.96737698932056,102.3243454016933,55.084193916050296,101.00469536850797,67.48164083820018,60.7119042387243,131.7679642904708,57.77194686173865
1952,88.17361748714005,52.85850822853938,76.37999517270336,48.09106682570741,53.285945232785956,40.719478607458285,35.01755442890703,86.03015152392447,105.60963493314195,115.86231574211247,118.50091286701861,115.06997840586796
1953,17.48555419050727,39.26204119767871,6.2645291769717355,57.842719405123205,38.75191100919524,112.72328825498948,76.92050400533266,38.766266896249164,89.91329990184327,70.24586048047998,22.281028284046037,32.30363861810165
